county,year,month,cases,recipients,adult recipients,child recipients,payments,average per case,average per person,avg. recipients per case,ln_cases,ln_recipients,ln_payments,adult_share,child_share
Alcona,2016,7,717.0,1298.0,898.0,400.0,145475.0,202.89400278940028,112.07627118644068,1.810320781032078,6.57507584059962,7.168579897264035,11.887759529524871,0.6918335901386748,0.3081664098613251
Alcona,2016,8,720.0,1309.0,904.0,405.0,145147.0,201.59305555555557,110.88388082505729,1.8180555555555555,6.579251212010101,7.1770187659099,11.885502300964985,0.6906035141329259,0.3093964858670741
Alcona,2016,9,720.0,1285.0,896.0,389.0,140908.0,195.70555555555555,109.65603112840466,1.7847222222222223,6.579251212010101,7.158513997329321,11.855862474131605,0.6972762645914397,0.3027237354085603
Alcona,2016,10,713.0,1278.0,895.0,383.0,141945.0,199.08134642356242,111.0680751173709,1.7924263674614305,6.569481420414296,7.15305163493748,11.863194937610443,0.7003129890453834,0.2996870109546166
Alcona,2016,11,735.0,1304.0,916.0,388.0,144426.0,196.49795918367346,110.75613496932516,1.7741496598639457,6.5998704992128365,7.1731917424865985,11.880522544634497,0.7024539877300614,0.29754601226993865
Alcona,2016,12,738.0,1296.0,915.0,381.0,144893.0,196.3319783197832,111.80015432098766,1.7560975609756098,6.6039438246004725,7.16703787691222,11.883750817963104,0.7060185185185185,0.29398148148148145
Alcona,2017,1,749.0,1301.0,925.0,376.0,145499.0,194.25767690253673,111.83627978478094,1.7369826435246996,6.618738983517219,7.170888478512505,11.887924492717833,0.7109915449654112,0.2890084550345888
Alcona,2017,2,757.0,1320.0,939.0,381.0,150022.0,198.17965653896962,113.6530303030303,1.7437252311756934,6.6293632534374485,7.1853870155804165,11.918537228990555,0.7113636363636363,0.28863636363636364
Alcona,2017,3,752.0,1337.0,939.0,398.0,150506.0,200.1409574468085,112.56993268511593,1.7779255319148937,6.62273632394984,7.198183577101943,11.92175822948603,0.7023186237845924,0.29768137621540763
Alcona,2017,4,748.0,1318.0,932.0,386.0,148488.0,198.5133689839572,112.66160849772382,1.7620320855614973,6.617402977974478,7.183870715062453,11.908259425878935,0.7071320182094082,0.2928679817905918
Alcona,2017,5,738.0,1285.0,915.0,370.0,147320.0,199.62059620596207,114.64591439688716,1.7411924119241193,6.6039438246004725,7.158513997329321,11.900362370559002,0.7120622568093385,0.28793774319066145
Alcona,2017,6,727.0,1280.0,905.0,375.0,142514.0,196.0302613480055,111.3390625,1.7606602475928472,6.588926477533519,7.154615356913663,11.867195519479093,0.70703125,0.29296875
Alcona,2017,7,732.0,1266.0,902.0,364.0,141632.0,193.4863387978142,111.8736176935229,1.7295081967213115,6.595780513961311,7.143617602704121,11.860987423410721,0.7124802527646129,0.28751974723538704
Alcona,2017,8,731.0,1245.0,896.0,349.0,148172.0,202.69767441860466,119.0136546184739,1.7031463748290014,6.594413459749778,7.126890808898808,11.906129040120726,0.7196787148594378,0.28032128514056226
Alcona,2017,9,737.0,1266.0,905.0,361.0,150206.0,203.80732700135684,118.64612954186414,1.717774762550882,6.602587892189336,7.143617602704121,11.919762964252005,0.7148499210110585,0.28515007898894157
Alcona,2017,10,749.0,1306.0,920.0,386.0,151505.0,202.27636849132176,116.00689127105666,1.7436582109479306,6.618738983517219,7.174724309836376,11.928373906687295,0.7044410413476263,0.29555895865237364
Alcona,2017,11,744.0,1298.0,912.0,386.0,152037.0,204.3508064516129,117.13174114021572,1.7446236559139785,6.612041034833092,7.168579897264035,11.931879191258947,0.7026194144838213,0.29738058551617874
Alcona,2017,12,737.0,1302.0,914.0,388.0,149381.0,202.68792401628224,114.73195084485407,1.7666214382632293,6.602587892189336,7.171656822768514,11.914255368225241,0.7019969278033794,0.2980030721966206
Alcona,2018,1,743.0,1314.0,924.0,390.0,149614.0,201.36473755047106,113.86149162861491,1.7685060565275907,6.610696044717759,7.1808311990445555,11.915813923031608,0.7031963470319634,0.2968036529680365
Alcona,2018,2,738.0,1284.0,918.0,366.0,146727.0,198.8170731707317,114.2733644859813,1.7398373983739837,6.6039438246004725,7.157735484249907,11.896328996275873,0.7149532710280374,0.2850467289719626
Alcona,2018,3,736.0,1287.0,919.0,368.0,147712.0,200.69565217391303,114.77233877233877,1.7486413043478262,6.601230118728877,7.160069207596127,11.903019710987662,0.714063714063714,0.28593628593628595
Alcona,2018,4,722.0,1259.0,899.0,360.0,144103.0,199.58864265927977,114.45830023828435,1.7437673130193905,6.582025138892826,7.138073034044347,11.878283600646684,0.7140587768069897,0.28594122319301035
Alcona,2018,5,716.0,1250.0,890.0,360.0,144011.0,201.13268156424581,115.2088,1.7458100558659218,6.573680166960646,7.1308988302963465,11.877644964529544,0.712,0.288
Alcona,2018,6,712.0,1228.0,880.0,348.0,140175.0,196.875,114.14902280130293,1.7247191011235956,6.568077911411976,7.113142108707088,11.850646920991874,0.7166123778501629,0.28338762214983715
Alcona,2018,7,701.0,1203.0,866.0,337.0,136605.0,194.8716119828816,113.55361596009975,1.7161198288159771,6.55250788703459,7.0925737159746784,11.824848828670028,0.7198669991687449,0.2801330008312552
Alcona,2018,8,703.0,1206.0,865.0,341.0,136015.0,193.47795163584638,112.78192371475953,1.7155049786628733,6.555356891810665,7.095064377287131,11.820520452753888,0.7172470978441128,0.2827529021558872
Alcona,2018,9,695.0,1185.0,858.0,327.0,130620.0,187.94244604316546,110.22784810126582,1.7050359712230216,6.543911845564792,7.077498053569231,11.780047623456648,0.7240506329113924,0.2759493670886076
Alcona,2018,10,677.0,1137.0,828.0,309.0,123983.0,183.13589364844904,109.04397537379067,1.6794682422451994,6.517671272912275,7.036148493750536,11.727899738414358,0.7282321899736148,0.2717678100263852
Alcona,2018,11,673.0,1143.0,828.0,315.0,122651.0,182.2451708766716,107.30621172353456,1.6983655274888558,6.511745329644728,7.04141166379481,11.717098202935093,0.7244094488188977,0.2755905511811024
Alcona,2018,12,666.0,1118.0,818.0,300.0,125653.0,188.66816816816817,112.39087656529517,1.6786786786786787,6.501289670540389,7.0192966537150445,11.741279418532317,0.7316636851520573,0.26833631484794274
Alcona,2019,1,678.0,1162.0,843.0,319.0,127817.0,188.52064896755164,109.99741824440619,1.7138643067846608,6.519147287940395,7.057897937411856,11.758354832423437,0.725473321858864,0.27452667814113596
Alcona,2019,2,682.0,1181.0,843.0,338.0,129050.0,189.22287390029325,109.27180355630821,1.7316715542521994,6.525029657843462,7.074116816197362,11.76795520514676,0.7138018628281118,0.28619813717188824
Alcona,2019,3,682.0,1171.0,841.0,330.0,126081.0,184.86950146627566,107.66951323654996,1.717008797653959,6.525029657843462,7.065613363597717,11.744679836532333,0.7181895815542272,0.28181041844577287
Alcona,2019,4,667.0,1137.0,817.0,320.0,119190.0,178.69565217391303,104.82849604221636,1.7046476761619191,6.502790045915623,7.036148493750536,11.688474137476755,0.7185576077396658,0.28144239226033424
Alcona,2019,5,658.0,1119.0,806.0,313.0,119218.0,181.1823708206687,106.53976764968722,1.7006079027355623,6.489204931325317,7.020190708311925,11.68870902892443,0.7202859696157283,0.2797140303842717
Alcona,2019,6,649.0,1100.0,792.0,308.0,118269.0,182.2326656394453,107.51727272727273,1.694915254237288,6.47543271670409,7.003065458786462,11.680716969979857,0.72,0.28
Alcona,2019,7,643.0,1097.0,779.0,318.0,120532.0,187.45256609642303,109.87420237010028,1.7060653188180404,6.466144724237619,7.00033446027523,11.699670556823962,0.7101185050136737,0.28988149498632637
Alcona,2019,8,625.0,1079.0,761.0,318.0,117873.0,188.5968,109.24281742354032,1.7264,6.437751649736401,6.983789965258135,11.677363052665623,0.7052826691380908,0.29471733086190915
Alcona,2019,9,618.0,1053.0,743.0,310.0,111783.0,180.87864077669903,106.15669515669515,1.703883495145631,6.42648845745769,6.959398512133975,11.62431477089618,0.7056030389363722,0.2943969610636277
Alcona,2019,10,624.0,1067.0,756.0,311.0,112872.0,180.8846153846154,105.78444236176195,1.7099358974358974,6.436150368369428,6.9726062513017535,11.634009712292993,0.7085285848172446,0.2914714151827554
Alcona,2019,11,617.0,1040.0,743.0,297.0,106496.0,172.6029173419773,102.4,1.6855753646677472,6.424869023905388,6.946975992135418,11.575862704740826,0.7144230769230769,0.28557692307692306
Alcona,2019,12,636.0,1074.0,762.0,312.0,109506.0,172.17924528301887,101.9608938547486,1.6886792452830188,6.455198563340122,6.97914527506881,11.603734621258075,0.7094972067039106,0.2905027932960894
Alcona,2020,1,656.0,1120.0,796.0,324.0,116600.0,177.7439024390244,104.10714285714286,1.7073170731707317,6.486160788944089,7.02108396428914,11.666504552898529,0.7107142857142857,0.2892857142857143
Alcona,2020,2,681.0,1156.0,818.0,338.0,120392.0,176.7870778267254,104.14532871972318,1.697503671071953,6.523562306149512,7.052721049232323,11.698508364466555,0.7076124567474048,0.29238754325259514
Alcona,2020,3,718.0,1213.0,866.0,347.0,204415.0,284.70055710306406,168.520197856554,1.6894150417827298,6.576469569048224,7.10085190894405,12.227907520137691,0.7139323990107173,0.28606760098928274
Alcona,2020,4,791.0,1385.0,976.0,409.0,222890.0,281.78255372945637,160.93140794223828,1.7509481668773703,6.673297967767654,7.233455418621439,12.314433655200238,0.7046931407942238,0.29530685920577615
Alcona,2020,5,829.0,1458.0,1028.0,430.0,255192.0,307.8311218335344,175.02880658436214,1.758745476477684,6.720220155135295,7.284820912568604,12.449771481999031,0.7050754458161865,0.29492455418381347
Alcona,2020,6,786.0,1358.0,962.0,396.0,238080.0,302.90076335877865,175.31664212076583,1.727735368956743,6.666956792429207,7.213768308118642,12.380362030626864,0.7083946980854198,0.2916053019145803
Alcona,2020,7,740.0,1244.0,899.0,345.0,218622.0,295.4351351351351,175.7411575562701,1.681081081081081,6.606650186198215,7.126087273299125,12.295099490099824,0.7226688102893891,0.27733118971061094
Alcona,2020,8,727.0,1215.0,878.0,337.0,210001.0,288.85969738651994,172.840329218107,1.6712517193947731,6.588926477533519,7.102499355774649,12.25486757159303,0.7226337448559671,0.2773662551440329
Alcona,2020,9,728.0,1242.0,883.0,359.0,212521.0,291.92445054945057,171.11191626409018,1.706043956043956,6.590301048196686,7.124478262493424,12.266796085993297,0.710950080515298,0.2890499194847021
Alcona,2020,10,729.0,1263.0,886.0,377.0,230664.0,316.4115226337449,182.63182897862234,1.7325102880658436,6.591673732008658,7.141245122350491,12.34871738517123,0.7015043547110056,0.29849564528899447
Alcona,2020,11,740.0,1287.0,895.0,392.0,232478.0,314.15945945945947,180.63558663558663,1.7391891891891893,6.606650186198215,7.160069207596127,12.356550875876534,0.6954156954156954,0.3045843045843046
Alcona,2020,12,758.0,1305.0,922.0,383.0,233390.0,307.9023746701847,178.84291187739464,1.7216358839050132,6.630683385642372,7.173958319756794,12.360466153015267,0.7065134099616859,0.2934865900383142
Alcona,2021,1,763.0,1331.0,932.0,399.0,278874.0,365.4967234600262,209.5221637866266,1.744429882044561,6.637258031284457,7.193685818395112,12.538515345892456,0.7002253944402704,0.2997746055597295
Alcona,2021,2,772.0,1348.0,943.0,405.0,286973.0,371.72668393782385,212.8879821958457,1.7461139896373057,6.648984550024776,7.206377291472252,12.56714341366122,0.6995548961424333,0.3004451038575668
Alcona,2021,3,769.0,1348.0,943.0,405.0,281993.0,366.70091027308194,209.19362017804156,1.752925877763329,6.645090969505644,7.206377291472252,12.549637526917127,0.6995548961424333,0.3004451038575668
Alcona,2021,4,728.0,1264.0,893.0,371.0,266558.0,366.1510989010989,210.8844936708861,1.7362637362637363,6.590301048196686,7.142036574706803,12.493347134931266,0.7064873417721519,0.2935126582278481
Alcona,2021,5,706.0,1222.0,859.0,363.0,278910.0,395.05665722379604,228.24058919803602,1.7308781869688386,6.559615237493242,7.108244139731541,12.538644428118014,0.7029459901800328,0.29705400981996727
Alcona,2021,6,703.0,1221.0,858.0,363.0,244126.0,347.2631578947368,199.93939393939394,1.736842105263158,6.555356891810665,7.107425474110705,12.405439764432751,0.7027027027027027,0.2972972972972973
Alcona,2021,7,708.0,1229.0,866.0,363.0,273602.0,386.44350282485874,222.62164361269325,1.7358757062146892,6.56244409369372,7.113956109566034,12.519429774645335,0.7046379170056957,0.29536208299430433
Alcona,2021,8,701.0,1222.0,857.0,365.0,275565.0,393.1027104136947,225.50327332242225,1.7432239657631954,6.55250788703459,7.108244139731541,12.526578814411147,0.7013093289689034,0.2986906710310966
Alcona,2021,9,694.0,1202.0,845.0,357.0,276400.0,398.27089337175795,229.95008319467553,1.7319884726224783,6.542471960506805,7.091742115095153,12.529604370875651,0.7029950083194676,0.29700499168053246
Alcona,2021,10,712.0,1240.0,876.0,364.0,301195.0,423.02668539325845,242.8991935483871,1.7415730337078652,6.568077911411976,7.122866658599083,12.615513174504486,0.7064516129032258,0.29354838709677417
Alcona,2021,11,708.0,1251.0,875.0,376.0,299811.0,423.4618644067797,239.65707434052757,1.7669491525423728,6.56244409369372,7.1316985104669115,12.61090755510495,0.6994404476418865,0.3005595523581135
Alcona,2021,12,715.0,1254.0,882.0,372.0,309983.0,433.5426573426573,247.19537480063795,1.7538461538461538,6.5722825426940075,7.134093721192866,12.644272736247954,0.7033492822966507,0.2966507177033493
Alcona,2022,1,739.0,1316.0,920.0,396.0,319229.0,431.9742895805142,242.57522796352583,1.780784844384303,6.6052979209482015,7.182352111885263,12.673663992561313,0.6990881458966566,0.3009118541033435
Alcona,2022,2,741.0,1317.0,921.0,396.0,317443.0,428.39811066126856,241.03492786636295,1.777327935222672,6.608000625296087,7.183111701743281,12.668053553638828,0.6993166287015945,0.30068337129840544
Alcona,2022,3,756.0,1357.0,947.0,410.0,326535.0,431.9246031746032,240.63006632277083,1.7949735449735449,6.628041376179533,7.213031659834869,12.696292419503147,0.6978629329403095,0.3021370670596905
Alcona,2022,4,770.0,1399.0,967.0,432.0,326300.0,423.76623376623377,233.23802716225876,1.816883116883117,6.646390514847729,7.243512974665482,12.695572482581412,0.6912080057183703,0.30879199428162973
Alcona,2022,5,789.0,1427.0,990.0,437.0,327653.0,415.27629911280104,229.60967063770147,1.808618504435995,6.670766320845874,7.2633296174768365,12.69971040053743,0.6937631394533987,0.30623686054660126
Alcona,2022,6,762.0,1382.0,963.0,419.0,330658.0,433.93438320209975,239.26049204052097,1.8136482939632546,6.635946555686647,7.231287004327616,12.708839887578002,0.6968162083936325,0.3031837916063676
Alcona,2022,7,756.0,1373.0,954.0,419.0,325413.0,430.4404761904762,237.00873998543335,1.816137566137566,6.628041376179533,7.224753405767971,12.69285042379881,0.6948288419519301,0.30517115804806993
Alcona,2022,8,768.0,1386.0,967.0,419.0,325906.0,424.3567708333333,235.14141414141415,1.8046875,6.643789733147672,7.234177179749849,12.694364275211566,0.6976911976911977,0.3023088023088023
Alcona,2022,9,780.0,1412.0,980.0,432.0,338388.0,433.83076923076925,239.6515580736544,1.8102564102564103,6.659293919683638,7.252762418053187,12.731948445092542,0.6940509915014165,0.3059490084985836
Alcona,2022,10,792.0,1428.0,993.0,435.0,394330.0,497.89141414141415,276.14145658263305,1.803030303030303,6.674561391814426,7.2640301428995295,12.884943401171311,0.6953781512605042,0.30462184873949577
Alcona,2022,11,803.0,1435.0,1001.0,434.0,384853.0,479.2689912826899,268.190243902439,1.7870485678704857,6.688354713946762,7.268920128193722,12.860616722176982,0.697560975609756,0.3024390243902439
Alcona,2022,12,814.0,1447.0,1019.0,428.0,383767.0,471.45823095823096,265.2156185210781,1.7776412776412776,6.70196036600254,7.277247726631484,12.85779087657661,0.7042156185210781,0.2957843814789219
Alcona,2023,1,816.0,1452.0,1023.0,429.0,380274.0,466.0220588235294,261.89669421487605,1.7794117647058822,6.704414354964107,7.280697195384741,12.848647324500593,0.7045454545454546,0.29545454545454547
Alcona,2023,2,819.0,1460.0,1026.0,434.0,389428.0,475.4920634920635,266.73150684931505,1.7826617826617828,6.70808408385307,7.286191714702382,12.872434274830795,0.7027397260273973,0.29726027397260274
Alcona,2023,3,820.0,1452.0,1022.0,430.0,224349.0,273.59634146341466,154.5103305785124,1.7707317073170732,6.709304340258298,7.280697195384741,12.320958154073045,0.7038567493112947,0.29614325068870523
Alcona,2023,4,822.0,1473.0,1031.0,442.0,215455.0,262.11070559610704,146.2695179904956,1.7919708029197081,6.71174039505618,7.29505641646263,12.280507350015359,0.6999321113374066,0.3000678886625934
Alcona,2023,5,810.0,1438.0,1008.0,430.0,215634.0,266.2148148148148,149.95410292072322,1.7753086419753086,6.697034247666484,7.271008538280992,12.281337805027142,0.7009735744089013,0.29902642559109877
Alcona,2023,6,795.0,1407.0,982.0,425.0,209161.0,263.0955974842767,148.65742714996446,1.769811320754717,6.678342114654332,7.249215057114389,12.250859569319514,0.6979388770433547,0.30206112295664533
Alcona,2023,7,793.0,1400.0,972.0,428.0,207266.0,261.36948297604033,148.04714285714286,1.7654476670870114,6.675823221634848,7.24422751560335,12.24175827146519,0.6942857142857143,0.3057142857142857
Alcona,2023,8,782.0,1374.0,960.0,414.0,206238.0,263.7314578005115,150.1004366812227,1.7570332480818414,6.661854740545311,7.2254814727822945,12.236786120686117,0.6986899563318777,0.30131004366812225
Alcona,2023,9,776.0,1348.0,951.0,397.0,203449.0,262.1765463917526,150.92655786350147,1.7371134020618557,6.654152520183219,7.206377291472252,12.223170638205174,0.7054896142433235,0.29451038575667654
Alcona,2023,10,783.0,1378.0,963.0,415.0,221057.0,282.3205619412516,160.41872278664732,1.759897828863346,6.663132695990803,7.228388451573604,12.306175865796654,0.6988388969521045,0.3011611030478955
Alcona,2023,11,772.0,1361.0,950.0,411.0,218711.0,283.30440414507774,160.69875091844233,1.7629533678756477,6.648984550024776,7.215975002651466,12.295506502610788,0.698016164584864,0.3019838354151359
Alcona,2023,12,783.0,1379.0,967.0,412.0,223222.0,285.0855683269476,161.8723712835388,1.7611749680715199,6.663132695990803,7.229113877793302,12.315922070940196,0.7012327773749093,0.29876722262509064
Alcona,2024,1,779.0,1374.0,969.0,405.0,217379.0,279.0487804878049,158.20887918486173,1.7637997432605905,6.658011045870748,7.2254814727822945,12.289397652867384,0.7052401746724891,0.29475982532751094
Alcona,2024,2,798.0,1387.0,980.0,407.0,219927.0,275.59774436090225,158.56308579668348,1.7380952380952381,6.682108597449809,7.234898420314831,12.301050952088847,0.7065609228550829,0.29343907714491707
Alcona,2024,3,797.0,1388.0,987.0,401.0,218650.0,274.34127979924716,157.52881844380403,1.7415307402760352,6.680854678790215,7.23561914106675,12.295227556841066,0.7110951008645533,0.2889048991354467
Alcona,2024,4,795.0,1397.0,993.0,404.0,218558.0,274.91572327044025,156.44810307802433,1.7572327044025158,6.678342114654332,7.242082359256962,12.294806704517423,0.7108088761632069,0.28919112383679313
Alcona,2024,5,783.0,1355.0,972.0,383.0,215620.0,275.37675606641125,159.12915129151293,1.7305236270753512,6.663132695990803,7.2115567333138015,12.281272878093109,0.7173431734317344,0.2826568265682657
Alcona,2024,6,784.0,1373.0,980.0,393.0,218299.0,278.4426020408163,158.99417334304442,1.7512755102040816,6.664409020350408,7.224753405767971,12.293620961675504,0.7137654770575382,0.28623452294246177
Alcona,2024,7,785.0,1381.0,981.0,400.0,217620.0,277.2229299363057,157.58146270818247,1.759235668789809,6.665683717782408,7.2305631534092925,12.290505701505003,0.7103548153511948,0.28964518464880523
Alcona,2024,8,794.0,1390.0,990.0,400.0,217389.0,273.7896725440806,156.39496402877697,1.7506297229219143,6.677083461247136,7.237059026124737,12.289443654413045,0.7122302158273381,0.28776978417266186
Alcona,2024,9,804.0,1404.0,1000.0,404.0,218723.0,272.04353233830847,155.78561253561253,1.7462686567164178,6.6895992691789665,7.247080584585756,12.2955613680305,0.7122507122507122,0.28774928774928776
Alcona,2024,10,799.0,1418.0,1008.0,410.0,218295.0,273.2102628285357,153.94569816643158,1.774718397997497,6.683360945766275,7.257002707092073,12.293602638015535,0.7108603667136812,0.28913963328631875
Alcona,2024,11,794.0,1407.0,999.0,408.0,224760.0,283.07304785894206,159.74413646055436,1.7720403022670026,6.677083461247136,7.249215057114389,12.322788445226134,0.7100213219616205,0.2899786780383795
Alcona,2024,12,801.0,1419.0,1008.0,411.0,228398.0,285.14107365792756,160.9570119802678,1.7715355805243447,6.68586094706836,7.257707677160043,12.338845000158228,0.7103594080338267,0.28964059196617337
Alcona,2025,1,831.0,1466.0,1040.0,426.0,231805.0,278.9470517448857,158.12073669849931,1.7641395908543922,6.7226297948554485,7.290292882446597,12.353651779974394,0.7094133697135061,0.29058663028649384
Alcona,2025,2,824.0,1439.0,1029.0,410.0,230128.0,279.28155339805824,159.9221681723419,1.7463592233009708,6.714170529909472,7.271703706887368,12.34639095484367,0.715079916608756,0.2849200833912439
Alcona,2025,3,817.0,1430.0,1019.0,411.0,230120.0,281.6646266829865,160.92307692307693,1.7503059975520197,6.705639094860003,7.265429723253953,12.34635619097723,0.7125874125874125,0.2874125874125874
Alcona,2025,4,814.0,1428.0,1022.0,406.0,230601.0,283.2936117936118,161.48529411764707,1.7542997542997543,6.70196036600254,7.2640301428995295,12.348444223321136,0.7156862745098039,0.28431372549019607
Alcona,2025,5,821.0,1444.0,1026.0,418.0,228150.0,277.89281364190015,157.99861495844874,1.758830694275274,6.710523109452428,7.275172319452771,12.337758586355548,0.7105263157894737,0.2894736842105263
Alcona,2025,6,807.0,1434.0,1011.0,423.0,228271.0,282.8636926889715,159.18479776847977,1.7769516728624535,6.693323668269949,7.2682230211595655,12.338288798606232,0.7050209205020921,0.29497907949790797
Alcona,2025,7,806.0,1422.0,1011.0,411.0,227143.0,281.8151364764268,159.73488045007034,1.7642679900744418,6.692083742506628,7.259819610363186,12.333335054071721,0.7109704641350211,0.2890295358649789
Alcona,2025,8,813.0,1438.0,1017.0,421.0,230933.0,284.05043050430504,160.5931849791377,1.7687576875768758,6.70073110954781,7.271008538280992,12.349882904143197,0.7072322670375522,0.29276773296244785
Alcona,2025,9,805.0,1428.0,1010.0,418.0,223363.0,277.4695652173913,156.41666666666666,1.7739130434782608,6.690842277418564,7.2640301428995295,12.316553529698039,0.7072829131652661,0.2927170868347339
Alcona,2025,10,778.0,1363.0,969.0,394.0,221825.0,285.12210796915167,162.74761555392516,1.7519280205655527,6.656726524178391,7.217443431696533,12.309644061703539,0.7109317681584739,0.289068231841526
Alcona,2025,11,766.0,1352.0,955.0,397.0,223387.0,291.6279373368146,165.22707100591717,1.7650130548302871,6.641182169740591,7.20934025660291,12.31666097233944,0.7063609467455622,0.29363905325443784
Alcona,2025,12,744.0,1322.0,935.0,387.0,210879.0,283.43951612903226,159.51512859304086,1.7768817204301075,6.612041034833092,7.186901020411631,12.259039788251652,0.7072617246596067,0.2927382753403933
Alger,2014,10,581.0,1095.0,709.0,386.0,122691.0,211.1721170395869,112.04657534246576,1.8846815834767643,6.364750756851911,6.9985096422506015,11.717424278375535,0.6474885844748859,0.35251141552511417
Alger,2014,11,579.0,1108.0,714.0,394.0,124537.0,215.08981001727116,112.39801444043322,1.9136442141623489,6.361302477572996,7.010311867307229,11.732358139490088,0.644404332129964,0.3555956678700361
Alger,2014,12,583.0,1106.0,718.0,388.0,124374.0,213.3344768439108,112.45388788426763,1.8970840480274442,6.368187186350492,7.00850518208228,11.731048434227567,0.6491862567811935,0.3508137432188065
Alger,2015,1,575.0,1091.0,711.0,380.0,121058.0,210.53565217391304,110.96058661778186,1.897391304347826,6.354370040797351,6.994849985833071,11.704025048575689,0.6516956920256646,0.3483043079743355
Alger,2015,2,570.0,1076.0,702.0,374.0,121301.0,212.80877192982456,112.73327137546468,1.8877192982456141,6.345636360828596,6.98100574072173,11.706030338921243,0.6524163568773235,0.3475836431226766
Alger,2015,3,575.0,1092.0,709.0,383.0,120201.0,209.04521739130433,110.07417582417582,1.8991304347826088,6.354370040797351,6.9957661563048505,11.696920620516192,0.6492673992673993,0.3507326007326007
Alger,2015,4,567.0,1075.0,700.0,375.0,119107.0,210.0652557319224,110.79720930232558,1.8959435626102292,6.340359303727752,6.980075940561763,11.687777527755639,0.6511627906976745,0.3488372093023256
Alger,2015,5,586.0,1095.0,721.0,374.0,121600.0,207.50853242320818,111.05022831050228,1.8686006825938566,6.373319789577012,6.9985096422506015,11.708492248514204,0.6584474885844749,0.3415525114155251
Alger,2015,6,576.0,1081.0,707.0,374.0,120061.0,208.43923611111111,111.06475485661424,1.8767361111111112,6.3561076606958915,6.985641817639208,11.695755225939896,0.6540240518038853,0.3459759481961147
Alger,2015,7,562.0,1052.0,689.0,363.0,112894.0,200.87900355871886,107.31368821292776,1.8718861209964412,6.331501849893691,6.9584483932976555,11.634204604349987,0.6549429657794676,0.3450570342205323
Alger,2015,8,558.0,1055.0,681.0,374.0,109170.0,195.6451612903226,103.47867298578198,1.8906810035842294,6.324358962381311,6.961296045910167,11.600661579274314,0.6454976303317536,0.35450236966824644
Alger,2015,9,538.0,1006.0,657.0,349.0,107474.0,199.76579925650557,106.83300198807157,1.8698884758364311,6.2878585601617845,6.913737350659685,11.585004236831779,0.6530815109343936,0.34691848906560635
Alger,2015,10,531.0,969.0,645.0,324.0,97726.0,184.04143126177024,100.85242518059856,1.8248587570621468,6.274762021241939,6.876264611890766,11.489922923404912,0.6656346749226006,0.33436532507739936
Alger,2015,11,525.0,961.0,632.0,329.0,97517.0,185.74666666666667,101.474505723205,1.8304761904761904,6.263398262591624,6.8679744089702925,11.487782000761538,0.6576482830385015,0.34235171696149846
Alger,2015,12,526.0,984.0,640.0,344.0,102092.0,194.0912547528517,103.7520325203252,1.870722433460076,6.26530121273771,6.891625897052253,11.53362964652852,0.6504065040650406,0.34959349593495936
Alger,2016,1,528.0,1020.0,657.0,363.0,104838.0,198.5568181818182,102.78235294117647,1.9318181818181819,6.269096283706261,6.927557906278317,11.560171580567093,0.6441176470588236,0.3558823529411765
Alger,2016,2,532.0,1031.0,658.0,373.0,110021.0,206.8063909774436,106.71290009699321,1.9379699248120301,6.2766434893416445,6.93828448401696,11.608426535644641,0.6382153249272551,0.3617846750727449
Alger,2016,3,514.0,987.0,635.0,352.0,104488.0,203.284046692607,105.86423505572442,1.9202334630350195,6.2422232654551655,6.894670039433482,11.556827511257357,0.6433637284701115,0.3566362715298885
Alger,2016,4,524.0,1005.0,649.0,356.0,110179.0,210.26526717557252,109.63084577114428,1.91793893129771,6.261491684321042,6.912742820493176,11.609861594928159,0.6457711442786069,0.354228855721393
Alger,2016,5,514.0,986.0,636.0,350.0,110130.0,214.26070038910507,111.69371196754564,1.9182879377431907,6.2422232654551655,6.893656354602635,11.60941676515899,0.6450304259634888,0.35496957403651114
Alger,2016,6,514.0,985.0,640.0,345.0,105843.0,205.92023346303503,107.45482233502538,1.916342412451362,6.2422232654551655,6.892641641172089,11.569712143058336,0.649746192893401,0.350253807106599
Alger,2016,7,493.0,920.0,610.0,310.0,96826.0,196.40162271805275,105.24565217391304,1.8661257606490873,6.20050917404269,6.824373670043086,11.4806708322408,0.6630434782608695,0.33695652173913043
Alger,2016,8,482.0,899.0,598.0,301.0,91741.0,190.33402489626556,102.04783092324806,1.8651452282157677,6.1779441140506,6.80128303447162,11.426724668462366,0.6651835372636262,0.3348164627363737
Alger,2016,9,473.0,862.0,578.0,284.0,84592.0,178.8414376321353,98.13457076566125,1.8224101479915433,6.159095388491933,6.759255270663693,11.345594978475232,0.6705336426914154,0.3294663573085847
Alger,2016,10,469.0,837.0,567.0,270.0,81160.0,173.04904051172707,96.96535244922342,1.7846481876332623,6.150602768446279,6.729824070489475,11.30417779393975,0.6774193548387096,0.3225806451612903
Alger,2016,11,468.0,847.0,570.0,277.0,82294.0,175.84188034188034,97.15938606847698,1.8098290598290598,6.148468295917647,6.741700694652055,11.318053479997815,0.6729634002361276,0.3270365997638725
Alger,2016,12,475.0,867.0,578.0,289.0,84537.0,177.97263157894736,97.50519031141869,1.825263157894737,6.163314804034641,6.7650389767805414,11.344944587330735,0.6666666666666666,0.3333333333333333
