county,year,month,ok_avg_recip_per_case,ok_avg_per_person,ok_avg_per_case,computed_avg_recip_per_case,computed_avg_per_person,computed_avg_per_case,reported_avg_recip_per_case,reported_avg_per_person,reported_avg_per_case
Montmorency,2025,8,True,True,True,1.756281407035176,163.189556509299,286.606783919598,1.76,163.0,287.0
Montmorency,2025,9,True,True,True,1.7404580152671756,159.36476608187135,277.36768447837153,1.74,159.0,277.0
Montmorency,2025,10,True,True,True,1.7077922077922079,158.99923954372625,271.5376623376623,1.71,159.0,272.0
Montmorency,2025,11,True,True,True,1.7165354330708662,161.14373088685016,276.6089238845144,1.72,161.0,277.0
Montmorency,2025,12,True,True,True,1.6989389920424403,158.6830601092896,269.5928381962865,1.7,159.0,270.0
Muskegon,2014,10,True,True,True,1.8903147109050988,124.84549068194724,235.9972676262503,1.89,125.0,236.0
Muskegon,2014,11,True,True,True,1.8862526513096236,123.23158995815899,232.4459132836778,1.89,123.0,232.0
Muskegon,2014,12,True,True,True,1.885100258090133,121.78584028856534,229.57851895969824,1.89,122.0,230.0
Muskegon,2015,1,True,True,True,1.883802991899011,120.17296327564374,226.38218776402763,1.88,120.0,226.0
Muskegon,2015,2,True,True,True,1.8824639841033284,121.3597931070882,228.45543964232488,1.88,121.0,228.0
Muskegon,2015,3,True,True,True,1.8842057897105144,121.23754179270817,228.43647817609119,1.88,121.0,228.0
Muskegon,2015,4,True,True,True,1.884301270417423,120.4836396714557,227.027475297439,1.88,120.0,227.0
Muskegon,2015,5,True,True,True,1.883691529709229,120.2721610738255,226.55565107458912,1.88,120.0,227.0
Muskegon,2015,6,True,True,True,1.8884709231394876,119.1621265141319,225.03421106140706,1.89,119.0,225.0
Muskegon,2015,7,True,True,True,1.886336897027981,118.84339407744875,224.1786792163282,1.89,119.0,224.0
Muskegon,2015,8,True,True,True,1.8885343762865376,118.82366886478827,224.402583367641,1.89,119.0,224.0
Muskegon,2015,9,True,True,True,1.8813673268862803,117.98144584936779,221.96643739980348,1.88,118.0,222.0
Muskegon,2015,10,True,True,True,1.8787262872628727,117.13600932064689,220.06649989576817,1.88,117.0,220.0
Muskegon,2015,11,True,True,True,1.876259974800504,117.45037633957301,220.36744015119697,1.88,117.0,220.0
Muskegon,2015,12,True,True,True,1.8745902506080152,117.15458596570397,219.61684466532728,1.87,117.0,220.0
Muskegon,2016,1,True,True,True,1.8726330265524171,116.41119647497457,217.99545117951973,1.87,116.0,218.0
Muskegon,2016,2,True,True,True,1.871149352028893,118.02327561737155,220.83917569577224,1.87,118.0,221.0
Muskegon,2016,3,True,True,True,1.8674448353054045,118.3112138596341,220.93966528088689,1.87,118.0,221.0
Muskegon,2016,4,True,True,True,1.8641618497109826,118.45848406546081,220.8257867694284,1.86,118.0,221.0
Muskegon,2016,5,True,True,True,1.8634342351995714,118.42379460050027,220.67495312081437,1.86,118.0,221.0
Muskegon,2016,6,True,True,True,1.8653670095320156,118.16580056585254,220.42258603048091,1.87,118.0,220.0
Muskegon,2016,7,True,True,True,1.8678063918985137,116.86771993237335,218.28627429629228,1.87,117.0,218.0
Muskegon,2016,8,True,True,True,1.8660957783353334,117.51155993335867,219.2878258972401,1.87,118.0,219.0
Muskegon,2016,9,True,True,True,1.8626116314528425,117.01327291331677,217.95028316270964,1.86,117.0,218.0
Muskegon,2016,10,True,True,True,1.8573379958474483,116.98346718442032,217.277838487597,1.86,117.0,217.0
Muskegon,2016,11,True,True,True,1.8562967063382232,116.1217570227232,215.55643509548852,1.86,116.0,216.0
Muskegon,2016,12,True,True,True,1.8572143452877399,115.89446739716185,215.24086738949126,1.86,116.0,215.0
Muskegon,2017,1,True,True,True,1.8559298518230756,115.30817534836433,214.00388478827904,1.86,115.0,214.0
Muskegon,2017,2,True,True,True,1.8559213813780469,116.55260717384151,216.31247570928878,1.86,117.0,216.0
Muskegon,2017,3,True,True,True,1.8591832180316894,116.11031088704837,215.8703414416425,1.86,116.0,216.0
Muskegon,2017,4,True,True,True,1.8571428571428572,116.53806549885758,216.42783592644977,1.86,117.0,216.0
Muskegon,2017,5,True,True,True,1.855128496702297,116.31111315434596,215.77206049579257,1.86,116.0,216.0
Muskegon,2017,6,True,True,True,1.8526423924209565,115.44716899759719,213.88231936993495,1.85,115.0,214.0
Muskegon,2017,7,True,True,True,1.8481636394889132,115.82679191468254,214.0668652953647,1.85,116.0,214.0
Muskegon,2017,8,True,True,True,1.8504346831388698,120.1042870831144,222.24513841226263,1.85,120.0,222.0
Muskegon,2017,9,True,True,True,1.8470912853529546,121.33057388273372,224.10864566567028,1.85,121.0,224.0
Muskegon,2017,10,True,True,True,1.8433450440592063,121.08688995813284,223.20491850486667,1.84,121.0,223.0
Muskegon,2017,11,True,True,True,1.8468348570767272,119.47701851677789,220.654322416387,1.85,119.0,221.0
Muskegon,2017,12,True,True,True,1.848999358188926,120.16976964342064,222.19382694439582,1.85,120.0,222.0
Muskegon,2018,1,True,True,True,1.8480608453320948,118.54318117558356,219.0750116117046,1.85,119.0,219.0
Muskegon,2018,2,True,True,True,1.848571262294128,119.97094194685808,221.77483559331898,1.85,120.0,222.0
Muskegon,2018,3,True,True,True,1.844671465056884,118.68750786658276,218.93945902019968,1.84,119.0,219.0
Muskegon,2018,4,True,True,True,1.8399298450745396,119.15725088967972,219.24098216895644,1.84,119.0,219.0
Muskegon,2018,5,True,True,True,1.8415191653967882,118.94678548695099,219.04278513656078,1.84,119.0,219.0
Muskegon,2018,6,True,True,True,1.8447295951250953,118.39366027188413,218.40428897873088,1.84,118.0,218.0
Muskegon,2018,7,True,True,True,1.8384728340675478,118.27402555910543,217.44358296622613,1.84,118.0,217.0
Muskegon,2018,8,True,True,True,1.8295353654927493,118.68498867680363,217.13838413731872,1.83,119.0,217.0
Muskegon,2018,9,True,True,True,1.8250775841489615,118.16058990876688,215.65224397230844,1.83,118.0,216.0
Muskegon,2018,10,True,True,True,1.8245327526764652,119.38945798110393,217.82997641081474,1.82,119.0,218.0
Muskegon,2018,11,True,True,True,1.8250015297069082,117.88275330248776,215.13620510310224,1.83,118.0,215.0
Muskegon,2018,12,True,True,True,1.8235222052067381,118.06459739997985,215.29341500765696,1.82,118.0,215.0
Muskegon,2019,1,True,True,True,1.8313802886394475,116.18091196874789,212.77143209571975,1.83,116.0,213.0
Muskegon,2019,2,True,True,True,1.8354822712620877,116.39848024316109,213.64734688817256,1.84,116.0,214.0
Muskegon,2019,3,True,True,True,1.8329886570157299,115.35184108858422,211.4386162812559,1.83,115.0,211.0
Muskegon,2019,4,True,True,True,1.8360862438532342,115.26514215080346,211.63674189887783,1.84,115.0,212.0
Muskegon,2019,5,True,True,True,1.8383902906419674,113.6994788047255,209.02401788565953,1.84,114.0,209.0
Muskegon,2019,6,True,True,True,1.8375621408741687,113.70915606773944,208.94764026083027,1.84,114.0,209.0
Muskegon,2019,7,True,True,True,1.8433625446283675,113.71310349684826,209.6144758195391,1.84,114.0,210.0
Muskegon,2019,8,True,True,True,1.8454427083333333,112.8784308191632,208.31067708333333,1.85,113.0,208.0
Muskegon,2019,9,True,True,True,1.8499540742684688,112.3901478880732,207.91661199317676,1.85,112.0,208.0
Muskegon,2019,10,True,True,True,1.842530017715373,112.86567908268641,207.9584016796798,1.84,113.0,208.0
Muskegon,2019,11,True,True,True,1.8479877805817506,113.29500125777123,209.36777792535528,1.85,113.0,209.0
Muskegon,2019,12,True,True,True,1.8412979351032448,112.59229591655097,207.3159619796788,1.84,113.0,207.0
Muskegon,2020,1,True,True,True,1.83915547024952,111.0993529534544,204.32898272552782,1.84,111.0,204.0
Muskegon,2020,2,True,True,True,1.8281240053472532,112.05634097081969,204.85288688013242,1.83,112.0,205.0
Muskegon,2020,3,True,True,True,1.8346740304958578,164.36260715921733,301.5518069396086,1.83,164.0,302.0
Muskegon,2020,4,True,True,True,1.8733560148276036,157.13314539737613,294.36632305895495,1.87,157.0,294.0
Muskegon,2020,5,True,True,True,1.8733637594663723,172.85168527293658,323.8140829530067,1.87,173.0,324.0
Muskegon,2020,6,True,True,True,1.7836159140506966,173.7238588235294,309.8566392479436,1.78,174.0,310.0
Muskegon,2020,7,True,True,True,1.7310266523246085,175.19501501708842,303.2672403489901,1.73,175.0,303.0
Muskegon,2020,8,True,True,True,1.7333008585520306,171.42457668797863,297.1303659501918,1.73,171.0,297.0
Muskegon,2020,9,True,True,True,1.7639079772930983,169.39991192113553,298.8058559904392,1.76,169.0,299.0
Muskegon,2020,10,True,True,True,1.7855625073781136,177.91226736306237,317.673474206115,1.79,178.0,318.0
Muskegon,2020,11,True,True,True,1.8072001861114342,179.08122807582146,323.63562870768874,1.81,179.0,324.0
Muskegon,2020,12,True,True,True,1.8159459615495641,177.6910090926432,322.67727036545233,1.82,178.0,323.0
Muskegon,2021,1,True,True,True,1.8215867901731777,206.1416885126812,375.50497669869395,1.82,206.0,376.0
Muskegon,2021,2,True,True,True,1.8197611292073832,207.41448938575556,377.44482541859537,1.82,207.0,377.0
Muskegon,2021,3,True,True,True,1.8197192820984813,207.58617310488714,377.7485618959963,1.82,208.0,378.0
Muskegon,2021,4,True,True,True,1.8219829893534765,207.91456925537818,378.81680842205435,1.82,208.0,379.0
Muskegon,2021,5,True,True,True,1.8212891211629723,228.5886407863056,416.3260046855289,1.82,229.0,416.0
Muskegon,2021,6,True,True,True,1.828540937926128,200.97652551715194,367.4938044702674,1.83,201.0,367.0
Muskegon,2021,7,True,True,True,1.824988106565176,226.41272117045196,413.20052331113226,1.82,226.0,413.0
Muskegon,2021,8,True,True,True,1.8227863116066663,225.3556321988677,410.7751616155625,1.82,225.0,411.0
Muskegon,2021,9,True,True,True,1.8238975146112522,228.10156983330637,416.0338862978924,1.82,228.0,416.0
Muskegon,2021,10,True,True,True,1.8256918386491556,245.00321140691736,447.3003635084428,1.83,245.0,447.0
Muskegon,2021,11,True,True,True,1.8307890273147336,242.37963643334078,443.74597882669474,1.83,242.0,444.0
Muskegon,2021,12,True,True,True,1.8349798328169755,246.287853206333,451.9332437014088,1.83,246.0,452.0
Muskegon,2022,1,True,True,True,1.8485636668400671,240.07594897129636,443.7956765504884,1.85,240.0,444.0
Muskegon,2022,2,True,True,True,1.8531392069977557,243.7116638718092,451.6316395235081,1.85,244.0,452.0
Muskegon,2022,3,True,True,True,1.8503769350290613,242.73779312060708,449.1564136502273,1.85,243.0,449.0
Muskegon,2022,4,True,True,True,1.85199841709537,238.25030525030525,441.23918819605404,1.85,238.0,441.0
Muskegon,2022,5,True,True,True,1.857119278169014,230.81546437564805,428.6518485915493,1.86,231.0,429.0
Muskegon,2022,6,True,True,True,1.8572001145147439,239.22225305216426,444.28359576295446,1.86,239.0,444.0
Muskegon,2022,7,True,True,True,1.8582386363636363,239.68659226417978,445.3948863636364,1.86,240.0,445.0
Muskegon,2022,8,True,True,True,1.8543705799151344,239.78572736148402,444.65159830268743,1.85,240.0,445.0
Muskegon,2022,9,True,True,True,1.842360043282647,241.38250386398764,444.71348026653,1.84,241.0,445.0
Muskegon,2023,10,True,True,True,1.8300762763765936,173.94940675387892,318.34068259005625,1.83,174.0,318.0
Muskegon,2023,11,True,True,True,1.824512222471406,175.00491672300413,319.2986095537116,1.82,175.0,319.0
Muskegon,2023,12,True,True,True,1.8187405710454265,175.75609831029186,319.65474660557635,1.82,176.0,320.0
Muskegon,2024,1,True,True,True,1.8217981528875042,171.40079401435332,312.2576499388005,1.82,171.0,312.0
Muskegon,2024,2,True,True,True,1.8186378330175008,172.44054551026662,313.60690001114705,1.82,172.0,314.0
Muskegon,2024,3,True,True,True,1.8101937140624127,172.2033553321409,311.7214313626975,1.81,172.0,312.0
Muskegon,2024,4,True,True,True,1.8081598199212154,172.71413899349537,312.2947664603264,1.81,173.0,312.0
Muskegon,2024,5,True,True,True,1.808816811329374,172.98955044828892,312.9064070351759,1.81,173.0,313.0
Muskegon,2024,6,True,True,True,1.8131095486504876,174.12262321741306,315.7033907915627,1.81,174.0,316.0
Muskegon,2024,7,True,True,True,1.8171007927519818,177.20791523839202,322.0046432616082,1.82,177.0,322.0
Muskegon,2024,8,True,True,True,1.806318058076225,174.63028666520142,315.43784029038113,1.81,175.0,315.0
Muskegon,2024,9,True,True,True,1.8100637445704293,175.90020880730515,318.39059062447114,1.81,176.0,318.0
Muskegon,2024,10,True,True,True,1.8117607299763434,175.64129826524902,318.2200067590402,1.81,176.0,318.0
Muskegon,2024,11,True,True,True,1.8123988616706657,174.1831588669951,315.6893588527426,1.81,174.0,316.0
Muskegon,2024,12,True,True,True,1.8194559858179602,174.76984441129008,317.9860395545953,1.82,175.0,318.0
Muskegon,2025,1,True,True,True,1.8112334801762116,172.8617596984069,313.0930066079295,1.81,173.0,313.0
Muskegon,2025,2,True,True,True,1.8104260212463037,173.49398100538383,314.09801774175884,1.81,173.0,314.0
Muskegon,2025,3,True,True,True,1.8032822877216093,171.69181834784197,309.6088149733794,1.8,172.0,310.0
Muskegon,2025,4,True,True,True,1.8019955654101996,173.6727267134244,312.95748337028823,1.8,174.0,313.0
Muskegon,2025,5,True,True,True,1.790064818953956,172.26648977680662,308.3681828341529,1.79,172.0,308.0
Muskegon,2025,6,True,True,True,1.795350396781044,173.71409450289485,311.87766849223203,1.8,174.0,312.0
Muskegon,2025,7,True,True,True,1.796570275722932,176.39977540707469,316.91459314055146,1.8,176.0,317.0
Muskegon,2025,8,True,True,True,1.7949863212550947,177.79094867807154,319.132320920105,1.79,178.0,319.0
Muskegon,2025,9,True,True,True,1.797059478725774,177.1593219288459,318.36583871686344,1.8,177.0,318.0
Muskegon,2025,10,True,True,True,1.7844291048998528,182.8900057074006,326.35424917958585,1.78,183.0,326.0
Muskegon,2025,11,True,True,True,1.78606307807204,183.0694757156642,326.9736312977538,1.79,183.0,327.0
Muskegon,2025,12,True,True,True,1.781359940019609,181.37135364392788,323.0876636484226,1.78,181.0,323.0
Newaygo,2014,10,True,True,True,2.0594900849858355,113.87980107925087,234.53432120287644,2.06,114.0,235.0
Newaygo,2014,11,True,True,True,2.0561077976584934,113.1927374301676,232.736470068478,2.06,113.0,233.0
Newaygo,2014,12,True,True,True,2.063982102908277,112.2071320182094,231.59351230425057,2.06,112.0,232.0
Newaygo,2015,1,True,True,True,2.0717458907152375,110.92269754476251,229.80364282541092,2.07,111.0,230.0
Newaygo,2015,2,True,True,True,2.0752163301530953,111.15150219181011,230.6634124694919,2.08,111.0,231.0
Newaygo,2015,3,True,True,True,2.074586869138008,111.56092572658773,231.4428316212595,2.07,112.0,231.0
Newaygo,2015,4,True,True,True,2.0706546275395032,111.79897525346125,231.49706546275394,2.07,112.0,231.0
Newaygo,2015,5,True,True,True,2.071753986332574,111.56250687190764,231.13006833712984,2.07,112.0,231.0
Newaygo,2015,6,True,True,True,2.0530424799081515,111.45364053237893,228.81905855338692,2.05,111.0,229.0
Newaygo,2015,7,True,True,True,2.05391144757972,109.90103875795823,225.7270016058729,2.05,110.0,226.0
Newaygo,2015,8,True,True,True,2.046982957162598,109.89547704770477,224.9541685859051,2.05,110.0,225.0
Newaygo,2015,9,True,True,True,2.0523148148148147,110.21182043762688,226.18935185185185,2.05,110.0,226.0
Newaygo,2015,10,True,True,True,2.046207701283547,108.45403740875912,221.91948658109686,2.05,108.0,222.0
Newaygo,2015,11,True,True,True,2.0503529411764707,108.01411521689236,221.4670588235294,2.05,108.0,221.0
Newaygo,2015,12,True,True,True,2.0404088424055145,108.48846691519105,221.36082719277394,2.04,108.0,221.0
Newaygo,2016,1,True,True,True,2.054726368159204,107.6875360313617,221.26841980573323,2.05,108.0,221.0
Newaygo,2016,2,True,True,True,2.0572645527685753,108.64860823556475,223.5189304306673,2.06,109.0,224.0
Newaygo,2016,3,True,True,True,2.0506780870806565,107.55192017635457,220.55436592909825,2.05,108.0,221.0
Newaygo,2016,4,True,True,True,2.0398463754200673,108.68745587196987,221.70571291406625,2.04,109.0,222.0
Newaygo,2016,5,True,True,True,2.0350326165740515,108.04867624361866,219.88258033341387,2.04,108.0,220.0
Newaygo,2016,6,True,True,True,2.031927857665123,108.05349646155692,219.5569095783573,2.03,108.0,220.0
Newaygo,2016,7,True,True,True,2.023307163886163,106.81350794228204,216.11653581943082,2.02,107.0,216.0
Newaygo,2016,8,True,True,True,2.0165882644218867,107.46114180478821,216.7048774449121,2.02,107.0,217.0
Newaygo,2016,9,True,True,True,2.024450481600395,106.38684884713919,215.3749073845394,2.02,106.0,215.0
Newaygo,2016,10,True,True,True,2.0206057596822244,106.03771962157514,214.26042701092354,2.02,106.0,214.0
Newaygo,2016,11,True,True,True,2.0070210631895686,105.23963018490754,211.21815446339016,2.01,105.0,211.0
Newaygo,2016,12,True,True,True,2.008787346221441,106.05074365704287,213.0333919156415,2.01,106.0,213.0
Newaygo,2017,1,True,True,True,1.994,107.31469408224675,213.9855,1.99,107.0,214.0
Newaygo,2017,2,True,True,True,2.001241002730206,108.32580925213941,216.78605112931248,2.0,108.0,217.0
Newaygo,2017,3,True,True,True,2.0042553191489363,107.05894842013238,214.57346683354191,2.0,107.0,215.0
Newaygo,2017,4,True,True,True,1.9929131865350544,107.12801625603251,213.49683624398887,1.99,107.0,213.0
Newaygo,2017,5,True,True,True,1.9926171079429735,108.00051105148843,215.20366598778003,1.99,108.0,215.0
Newaygo,2017,6,True,True,True,1.9922799794132784,107.21635236373031,213.60499227997943,1.99,107.0,214.0
Newaygo,2017,7,True,True,True,1.9808091286307055,108.23880597014926,214.40041493775934,1.98,108.0,214.0
Newaygo,2017,8,True,True,True,1.981245115915603,111.6139889560873,221.134670487106,1.98,112.0,221.0
Newaygo,2017,9,True,True,True,1.9862977602108036,111.72618731759087,221.92147562582346,1.99,112.0,222.0
Newaygo,2017,10,True,True,True,1.9817363684489149,110.53799919861092,219.05717310746428,1.98,111.0,219.0
Newaygo,2017,11,True,True,True,1.9727801268498943,108.82330877427998,214.68446088794926,1.97,109.0,215.0
Newaygo,2017,12,True,True,True,1.972872340425532,111.45524400107846,219.8869680851064,1.97,111.0,220.0
Newaygo,2018,1,True,True,True,1.9833421470121628,110.42834288761499,219.01718667371762,1.98,110.0,219.0
Newaygo,2018,2,True,True,True,1.9815449512259424,112.198642895157,222.3266543633008,1.98,112.0,222.0
Newaygo,2018,3,True,True,True,1.9747235387045814,110.95453333333333,219.10452869931544,1.97,111.0,219.0
Newaygo,2018,4,True,True,True,1.9728651237031125,110.64225997842503,218.28225591912744,1.97,111.0,218.0
Newaygo,2018,5,True,True,True,1.9436772271865692,110.62231819448314,215.01408069320337,1.94,111.0,215.0
Newaygo,2018,6,True,True,True,1.9421465260881319,109.71130289532294,213.07542579075425,1.94,110.0,213.0
Newaygo,2018,7,True,True,True,1.947840260798696,109.73933054393305,213.75468622656888,1.95,110.0,214.0
Newaygo,2018,8,True,True,True,1.9421965317919074,111.6062925170068,216.76135425268373,1.94,112.0,217.0
Newaygo,2018,9,True,True,True,1.9518776077885953,110.06113723813596,214.8258692628651,1.95,110.0,215.0
Newaygo,2018,10,True,True,True,1.9440734557595993,108.71661657363676,211.35308848080135,1.94,109.0,211.0
Newaygo,2018,11,True,True,True,1.9355922710725286,108.03255208333333,209.1069728367404,1.94,108.0,209.0
Newaygo,2018,12,True,True,True,1.9384180790960452,107.00043719032352,207.41158192090396,1.94,107.0,207.0
Newaygo,2019,1,True,True,True,1.9473833902161548,105.17219220096392,204.81058020477815,1.95,105.0,205.0
Newaygo,2019,2,True,True,True,1.940486409155937,106.7279563550575,207.1041487839771,1.94,107.0,207.0
Newaygo,2019,3,True,True,True,1.9420331239291833,107.22467284222908,208.2338663620788,1.94,107.0,208.0
Newaygo,2019,4,True,True,True,1.9475484606613456,107.33372365339578,209.0376282782212,1.95,107.0,209.0
Newaygo,2019,5,True,True,True,1.9437945791726106,106.60942316160282,207.2268188302425,1.94,107.0,207.0
Newaygo,2019,6,True,True,True,1.9390629491233113,105.62837236881114,204.82006323656222,1.94,106.0,205.0
Newaygo,2019,7,True,True,True,1.939218523878437,106.4989552238806,206.5247467438495,1.94,106.0,207.0
Newaygo,2019,8,True,True,True,1.9416522241478913,106.43097292472478,206.65193529751588,1.94,106.0,207.0
Newaygo,2019,9,True,True,True,1.9376992176180816,105.58501570210856,204.59200231816865,1.94,106.0,205.0
Newaygo,2019,10,True,True,True,1.957440648523451,103.23783463984617,202.0819339895773,1.96,103.0,202.0
Newaygo,2019,11,True,True,True,1.961672473867596,102.64076376554173,201.34756097560975,1.96,103.0,201.0
Newaygo,2019,12,True,True,True,1.94620886981402,104.35298441634814,203.09270386266095,1.95,104.0,203.0
Newaygo,2020,1,True,True,True,1.946524064171123,104.04887218045113,202.53363354911343,1.95,104.0,203.0
Newaygo,2020,2,True,True,True,1.9274037129398724,104.82719953996549,202.0443336104184,1.93,105.0,202.0
Newaygo,2020,3,True,True,True,1.9543878367564684,163.60120103725944,319.74019738596957,1.95,164.0,320.0
Newaygo,2020,4,True,True,True,1.9997617345723135,157.93506493506493,315.83249940433643,2.0,158.0,316.0
Newaygo,2020,5,True,True,True,1.9950611476952023,170.80372509725333,340.76387582314203,2.0,171.0,341.0
Newaygo,2020,6,True,True,True,1.8813988849467815,172.29471982758622,324.15509376583884,1.88,172.0,324.0
Newaygo,2020,7,True,True,True,1.832237707073363,173.55912743972445,318.00157770181437,1.83,174.0,318.0
Newaygo,2020,8,True,True,True,1.8310381355932204,169.67529649985536,310.681938559322,1.83,170.0,311.0
Newaygo,2020,9,True,True,True,1.8428835489833642,169.60610402636482,312.5642989173488,1.84,170.0,313.0
Newaygo,2020,10,True,True,True,1.875131440588854,177.97069956540025,333.7184542586751,1.88,178.0,334.0
Newaygo,2020,11,True,True,True,1.903896103896104,176.41336971350614,335.8727272727273,1.9,176.0,336.0
Newaygo,2020,12,True,True,True,1.9103058339758416,174.27256827660435,332.91390388075047,1.91,174.0,333.0
Newaygo,2021,1,True,True,True,1.925706940874036,203.5207582432252,391.92133676092544,1.93,204.0,392.0
Newaygo,2021,2,True,True,True,1.9240698557327258,203.67719021310182,391.88914198936976,1.92,204.0,392.0
Newaygo,2021,3,True,True,True,1.9152412560633139,203.25646494268196,389.28516721981106,1.92,203.0,389.0
Newaygo,2021,4,True,True,True,1.9073247571541088,204.7726083964212,390.5678655815175,1.91,205.0,391.0
Newaygo,2021,5,True,True,True,1.9195859872611465,222.7493432877091,427.5865180467091,1.92,223.0,428.0
Newaygo,2021,6,True,True,True,1.9243386243386242,195.34547704151774,375.91084656084655,1.92,195.0,376.0
Newaygo,2021,7,True,True,True,1.9277012711864407,221.07075147685123,426.1583686440678,1.93,221.0,426.0
Newaygo,2021,8,True,True,True,1.9227921734531994,219.57700770077008,422.20095187731357,1.92,220.0,422.0
Newaygo,2021,9,True,True,True,1.9309341095527917,220.43716595861312,425.6496427626356,1.93,220.0,426.0
Newaygo,2021,10,True,True,True,1.9297967801530747,236.98222100656454,457.3275270519926,1.93,237.0,457.0
Newaygo,2021,11,True,True,True,1.9394333246685729,233.8431845597105,453.523264881726,1.94,234.0,454.0
Newaygo,2021,12,True,True,True,1.9519480519480519,236.77804391217566,462.17844155844153,1.95,237.0,462.0
Newaygo,2022,1,True,True,True,1.9553043924993578,234.91171833946402,459.3239147187259,1.96,235.0,459.0
Newaygo,2022,2,True,True,True,1.9731237322515214,236.10549987149832,465.86536511156186,1.97,236.0,466.0
Newaygo,2022,3,True,True,True,1.970970206264324,236.83682170542636,466.79831932773106,1.97,237.0,467.0
Newaygo,2022,4,True,True,True,1.9624154347281384,230.1324055158325,451.61538461538464,1.96,230.0,452.0
Newaygo,2022,5,True,True,True,1.9614069369809477,224.3739726027397,440.08866634098683,1.96,224.0,440.0
Newaygo,2022,6,True,True,True,1.9538618404282437,234.44018264840182,458.06372673974,1.95,234.0,458.0
Newaygo,2022,7,True,True,True,1.9428499496475327,234.98159906699496,456.53398791540786,1.94,235.0,457.0
Newaygo,2022,8,True,True,True,1.936196935443356,237.24714582252204,459.3571966842502,1.94,237.0,459.0
Newaygo,2022,9,True,True,True,1.9391326401217348,235.64203505100707,456.94116155211765,1.94,236.0,457.0
Newaygo,2023,10,True,True,True,1.947052947052947,162.13596716264752,315.68731268731267,1.95,162.0,316.0
Newaygo,2023,11,True,True,True,1.9494144031896337,162.23980570113767,316.27261400448543,1.95,162.0,316.0
Newaygo,2023,12,True,True,True,1.9554282868525896,162.09766968037692,316.9703685258964,1.96,162.0,317.0
Newaygo,2024,1,True,True,True,1.9532178217821783,159.2729692054239,311.09480198019804,1.95,159.0,311.0
Newaygo,2024,2,True,True,True,1.95106958446029,159.28922495274102,310.7843619375461,1.95,159.0,311.0
Newaygo,2024,3,True,True,True,1.9332018733053982,160.03455310467933,309.3790978555583,1.93,160.0,309.0
Newaygo,2024,4,True,True,True,1.9361228026739292,159.91368286445012,309.61252785342907,1.94,160.0,310.0
Newaygo,2024,5,True,True,True,1.9422741975615825,160.60274148091213,311.9345608360289,1.94,161.0,312.0
Newaygo,2024,6,True,True,True,1.9513230154767849,158.91326595880773,310.091113330005,1.95,159.0,310.0
Newaygo,2024,7,True,True,True,1.9431220245552494,161.70689877498387,314.21623653219746,1.94,162.0,314.0
Newaygo,2024,8,True,True,True,1.937888198757764,163.35858974358973,316.57068322981365,1.94,163.0,317.0
Newaygo,2024,9,True,True,True,1.9262295081967213,165.0381689232753,317.901390958768,1.93,165.0,318.0
Newaygo,2024,10,True,True,True,1.947394296951819,163.7630648826054,318.9112586037365,1.95,164.0,319.0
Newaygo,2024,11,True,True,True,1.949326805385557,162.9203817656662,317.5850673194614,1.95,163.0,318.0
Newaygo,2024,12,True,True,True,1.9490662139219015,163.84071677451468,319.33640552995394,1.95,164.0,319.0
Newaygo,2025,1,True,True,True,1.9515503875968991,163.1470953326713,318.3897771317829,1.95,163.0,318.0
Newaygo,2025,2,True,True,True,1.948517200474496,163.41994399123342,318.426571767497,1.95,163.0,318.0
Newaygo,2025,3,True,True,True,1.948651206814955,161.79963570127504,315.2910553715097,1.95,162.0,315.0
Newaygo,2025,4,True,True,True,1.9529608404966572,163.50348453356156,319.31590257879657,1.95,164.0,319.0
Newaygo,2025,5,True,True,True,1.9570152137164936,162.69101678183614,318.3887949770587,1.96,163.0,318.0
Newaygo,2025,6,True,True,True,1.960491447843893,162.0869992627181,317.7701758612383,1.96,162.0,318.0
Newaygo,2025,7,True,True,True,1.9536791314837154,162.6505309953075,317.76694813027746,1.95,163.0,318.0
Newaygo,2025,8,True,True,True,1.9371689937409726,164.33341617994284,318.34159845931634,1.94,164.0,318.0
Newaygo,2025,9,True,True,True,1.9433598457459629,163.07602629294308,316.91540130151844,1.94,163.0,317.0
Newaygo,2025,10,True,True,True,1.9353898469759534,165.92745983935743,321.1343211076026,1.94,166.0,321.0
Newaygo,2025,11,True,True,True,1.9370852789383142,165.73154021821873,321.03612681248467,1.94,166.0,321.0
Newaygo,2025,12,True,True,True,1.9423124535776182,164.03110261312938,318.5996533795494,1.94,164.0,319.0
Oakland,2014,10,True,True,True,1.8094744121715076,130.42783434795666,236.00582888757162,1.81,130.0,236.0
Oakland,2014,11,True,True,True,1.8112826840981857,128.81123928594445,233.31356723585913,1.81,129.0,233.0
Oakland,2014,12,True,True,True,1.8116306773376285,126.47794396851123,229.13132329994463,1.81,126.0,229.0
Oakland,2015,1,True,True,True,1.808714509052398,124.76775872484781,225.66925546758117,1.81,125.0,226.0
Oakland,2015,2,True,True,True,1.8067798894729747,124.91887985378045,225.70091993530124,1.81,125.0,226.0
Oakland,2015,3,True,True,True,1.8056384349359191,123.9460900752035,223.8018240998169,1.81,124.0,224.0
Oakland,2015,4,True,True,True,1.805433725276038,123.40797595304038,222.8049217536734,1.81,123.0,223.0
Oakland,2015,5,True,True,True,1.806125941136208,122.99889152060635,222.1514887063655,1.81,123.0,222.0
