county,id_num,year,month,t,G,treated,Recipients,log_recip,participation_rate,labor_force,unemployment_rate,Cases,Payments
Oakland,63,2018,4,24220,24205,1,79828,11.28764212594232,0.1185512123475748,673363,3,45070,9854297
Oakland,63,2018,5,24221,24205,1,78702,11.273436553119883,0.11615982713731604,677532,3,44581,9681159
Oakland,63,2018,6,24222,24205,1,77792,11.261806731825494,0.11383484348294352,683376,3.5,44021,9505680
Oakland,63,2018,7,24223,24205,1,77596,11.259284045630187,0.1125925925925926,689175,3.8,43823,9512299
Oakland,63,2018,8,24224,24205,1,76987,11.251404844535015,0.11243327710720204,684735,3.2,43543,9459130
Oakland,63,2018,9,24225,24205,1,75798,11.235840378931302,0.11024682559306503,687530,3.3,43058,9201308
Oakland,63,2018,10,24226,24205,1,75249,11.228571182611121,0.1091647372177637,689316,3.4,42700,9186575
Oakland,63,2018,11,24227,24205,1,74317,11.216108462469002,0.10836936312930626,685775,3.1,42280,9004293
Oakland,63,2018,12,24228,24205,1,73849,11.209791287959526,0.10735333025151692,687906,3.3,42147,8949911
Oakland,63,2019,1,24229,24205,1,73702,11.207798782912073,0.10803291616462772,682218,3.6,42158,8738720
Oakland,63,2019,2,24230,24205,1,73636,11.206902895788218,0.10789410447717455,682484,3.5,42161,8772290
Oakland,63,2019,3,24231,24205,1,73346,11.202956882939207,0.10658091291130706,688172,3.8,42010,8707545
Oakland,63,2019,4,24232,24205,1,72917,11.197090801098856,0.10727963147959882,679691,3.1,41830,8681994
Oakland,63,2019,5,24233,24205,1,72767,11.195031577110209,0.10660238323356802,682602,3.3,41747,8629108
Oakland,63,2019,6,24234,24205,1,72837,11.195993076023615,0.10555918673760271,690011,3.6,41795,8636005
Oakland,63,2019,7,24235,24205,1,72866,11.196391140611418,0.1040015757381991,700624,4,41806,8772959
Oakland,63,2019,8,24236,24205,1,72535,11.191838269325892,0.10396197830894632,697707,3.6,41767,8743904
Oakland,63,2019,9,24237,24205,1,72305,11.188662392255447,0.10387485310554276,696078,3.3,41680,8675886
Oakland,63,2019,10,24238,24205,1,72004,11.184490840031483,0.10387864186220976,693155,2.9,41599,8663910
Oakland,63,2019,11,24239,24205,1,71255,11.174034305111705,0.1036005385396039,687786,2.8,41237,8535073
Oakland,63,2019,12,24240,24205,1,71818,11.181904343985003,0.10457876097947393,686736,2.8,41609,8594444
Oceana,64,2016,10,24202,24223,0,4044,8.305236829492593,0.33314111541313124,12139,5.5,1923,436296
Oceana,64,2016,11,24203,24223,0,4021,8.299534570332597,0.3423876021798365,11744,6.1,1904,427198
Oceana,64,2016,12,24204,24223,0,3959,8.283999304248526,0.3375969983798073,11727,8.3,1877,430210
Oceana,64,2017,1,24205,24223,0,4003,8.295049140435111,0.34985142457612306,11442,10.4,1881,431549
Oceana,64,2017,2,24206,24223,0,4039,8.303999970955196,0.35330650804758573,11432,10.8,1899,440028
Oceana,64,2017,3,24207,24223,0,4074,8.312626025674962,0.3559011094609941,11447,9.4,1902,443721
Oceana,64,2017,4,24208,24223,0,4112,8.321907968230423,0.35031521553927414,11738,7.1,1918,447067
Oceana,64,2017,5,24209,24223,0,4132,8.326758814511733,0.3406149534251092,12131,6.1,1929,460761
Oceana,64,2017,6,24210,24223,0,4123,8.32457884513685,0.3182309354739117,12956,5.7,1925,448388
Oceana,64,2017,7,24211,24223,0,4122,8.3243363327069,0.30678773444477525,13436,6.2,1921,445258
Oceana,64,2017,8,24212,24223,0,4112,8.321907968230423,0.3130567186905215,13135,5.6,1913,452147
Oceana,64,2017,9,24213,24223,0,3873,8.262042843966942,0.30515285219035615,12692,5.2,1832,431806
Oceana,64,2017,10,24214,24223,0,3895,8.267705664762426,0.3237469869503782,12031,4.8,1828,426328
Oceana,64,2017,11,24215,24223,0,3806,8.244596756382498,0.3288689190356865,11573,5.7,1811,414939
Oceana,64,2017,12,24216,24223,0,3799,8.242756345714477,0.33459573718513297,11354,7.6,1819,423439
Oceana,64,2018,1,24217,24223,0,3836,8.252446090246952,0.3352560741129173,11442,8.9,1817,419366
Oceana,64,2018,2,24218,24223,0,3837,8.252706676567644,0.33356515691558725,11503,9.6,1823,425263
Oceana,64,2018,3,24219,24223,0,3780,8.237743803890933,0.32761310452418096,11538,8.8,1808,409168
Oceana,64,2018,4,24220,24223,0,3769,8.234830280442056,0.3241035342677788,11629,6.9,1789,410384
Oceana,64,2018,5,24221,24223,0,3808,8.245121966478605,0.3179692718770875,11976,6,1824,423445
Oceana,64,2018,6,24222,24223,0,3766,8.23403420769204,0.2946100289446922,12783,5.5,1803,409789
Oceana,64,2018,7,24223,24223,1,3825,8.249575150000199,0.28940001513202696,13217,5.4,1816,423178
Oceana,64,2018,8,24224,24223,1,3784,8.23880116587155,0.2941542288557214,12864,4.6,1793,407547
Oceana,64,2018,9,24225,24223,1,3646,8.20166019080868,0.29558167815160113,12335,4.2,1751,386091
Oceana,64,2018,10,24226,24223,1,3590,8.186185994226083,0.30467622846473735,11783,4.1,1746,382851
Oceana,64,2018,11,24227,24223,1,3543,8.173011311724972,0.31147252747252746,11375,4.7,1727,384766
Oceana,64,2018,12,24228,24223,1,3567,8.1797604936999,0.316475911631621,11271,7,1724,387647
Oceana,64,2019,1,24229,24223,0,3545,8.173575486634153,0.3078593139383413,11515,8.7,1720,382208
Oceana,64,2019,2,24230,24223,0,3618,8.193953023563742,0.3147729250043501,11494,8.8,1732,387973
Oceana,64,2019,3,24231,24223,0,3673,8.20903626577507,0.3178435444790585,11556,8.7,1748,393558
Oceana,64,2019,4,24232,24223,0,3645,8.201385955238608,0.314359637774903,11595,6.6,1738,392283
Oceana,64,2019,5,24233,24223,0,3634,8.19836438996762,0.2964110929853181,12260,5.3,1728,393544
Oceana,64,2019,6,24234,24223,0,3618,8.193953023563742,0.2817976477918841,12839,5.4,1734,382703
Oceana,64,2019,7,24235,24223,0,3598,8.188411308079031,0.2746355240058011,13101,5.7,1726,385082
Oceana,64,2019,8,24236,24223,0,3553,8.175829008714597,0.2738976256552575,12972,4.8,1699,380993
Oceana,64,2019,9,24237,24223,0,3472,8.152774052744075,0.28036175710594313,12384,4.2,1677,370569
Oceana,64,2019,10,24238,24223,0,3430,8.14060704285845,0.29023523438822135,11818,4,1663,358945
Oceana,64,2019,11,24239,24223,0,3564,8.178919332848396,0.3121660681439958,11417,4.5,1698,370257
Oceana,64,2019,12,24240,24223,0,3542,8.172729104865471,0.31361785018593946,11294,6.3,1700,369058
Ogemaw,65,2016,10,24202,24223,0,4303,8.36730010184162,0.5296,8125,6.4,2331,468579
Ogemaw,65,2016,11,24203,24223,0,4284,8.36287583103188,0.5259668508287293,8145,6.5,2313,458647
Ogemaw,65,2016,12,24204,24223,0,4331,8.37378460812088,0.5358822073744123,8082,8.4,2335,469840
Ogemaw,65,2017,1,24205,24223,0,4285,8.363109176033522,0.5293390982087709,8095,10.1,2322,473481
Ogemaw,65,2017,2,24206,24223,0,4328,8.37309184744198,0.5371059816331596,8058,10.4,2348,480323
Ogemaw,65,2017,3,24207,24223,0,4297,8.365905077202456,0.5295785062854326,8114,9.2,2337,478040
Ogemaw,65,2017,4,24208,24223,0,4273,8.360305435879093,0.5132732732732733,8325,7.4,2297,475316
Ogemaw,65,2017,5,24209,24223,0,4238,8.352082671352637,0.4987055777830078,8498,6.3,2309,468276
Ogemaw,65,2017,6,24210,24223,0,4169,8.335671314792847,0.48743131065123346,8553,6.4,2274,456356
Ogemaw,65,2017,7,24211,24223,0,4163,8.33423142973486,0.48542444029850745,8576,7.1,2279,452611
Ogemaw,65,2017,8,24212,24223,0,4113,8.322151070212902,0.4840531952453807,8497,6.5,2260,462138
Ogemaw,65,2017,9,24213,24223,0,4059,8.308938252595778,0.4870410367170626,8334,5.8,2239,451394
Ogemaw,65,2017,10,24214,24223,0,4025,8.300528606199737,0.4915130052509464,8189,5.4,2228,439963
Ogemaw,65,2017,11,24215,24223,0,3999,8.294049640102028,0.49510957038504394,8077,5.9,2221,432975
Ogemaw,65,2017,12,24216,24223,0,3997,8.293549515060345,0.48916901236078814,8171,8.4,2218,440502
Ogemaw,65,2018,1,24217,24223,0,4023,8.300031711779575,0.4798425572519084,8384,9.3,2225,448004
Ogemaw,65,2018,2,24218,24223,0,4036,8.30325712085294,0.482486551105798,8365,9.6,2227,446323
Ogemaw,65,2018,3,24219,24223,0,3985,8.29054350077274,0.4741225461035098,8405,8.9,2208,438306
Ogemaw,65,2018,4,24220,24223,0,3989,8.29154650988391,0.4840431986409416,8241,7.4,2209,438481
Ogemaw,65,2018,5,24221,24223,0,3942,8.279697133877628,0.4660125310320369,8459,6.1,2183,438646
Ogemaw,65,2018,6,24222,24223,0,3898,8.268475388982598,0.44406470722260194,8778,6.3,2185,430822
Ogemaw,65,2018,7,24223,24223,1,3846,8.255048902752295,0.43849047999087903,8771,6.1,2150,421111
Ogemaw,65,2018,8,24224,24223,1,3714,8.220133957151859,0.43786842725772224,8482,5.3,2101,412056
Ogemaw,65,2018,9,24225,24223,1,3707,8.218247926685745,0.4436864153201675,8355,4.8,2099,403478
Ogemaw,65,2018,10,24226,24223,1,3610,8.191740021277457,0.43863912515188336,8230,4.8,2059,396161
Ogemaw,65,2018,11,24227,24223,1,3581,8.183676582620658,0.4470661672908864,8010,5.2,2051,393386
Ogemaw,65,2018,12,24228,24223,1,3582,8.183955717304954,0.4518733442664312,7927,7.5,2036,392697
Ogemaw,65,2019,1,24229,24223,0,3596,8.187855443695623,0.45346784363177806,7930,9.1,2030,389567
Ogemaw,65,2019,2,24230,24223,0,3581,8.183676582620658,0.4561202394599414,7851,9.3,2027,382230
Ogemaw,65,2019,3,24231,24223,0,3549,8.174702882469461,0.44924050632911394,7900,9.3,2004,366947
Ogemaw,65,2019,4,24232,24223,0,3476,8.153925132007862,0.4341743692230826,8006,6.9,1972,359884
Ogemaw,65,2019,5,24233,24223,0,3392,8.129469764784231,0.41055434519486805,8262,5.8,1917,352575
Ogemaw,65,2019,6,24234,24223,0,3329,8.110727582974489,0.3888564420044387,8561,6.2,1890,343121
Ogemaw,65,2019,7,24235,24223,0,3327,8.1101268019411,0.3910896908428353,8507,6.5,1890,343989
Ogemaw,65,2019,8,24236,24223,0,3291,8.09925056179696,0.3923929891498748,8387,5.8,1870,345248
Ogemaw,65,2019,9,24237,24223,0,3271,8.093156697722637,0.39538256980539105,8273,4.7,1857,335609
Ogemaw,65,2019,10,24238,24223,0,3218,8.076826031298808,0.39645189109276824,8117,4.5,1836,324788
Ogemaw,65,2019,11,24239,24223,0,3219,8.077136638538454,0.4010715175679043,8026,4.8,1824,320323
Ogemaw,65,2019,12,24240,24223,0,3292,8.099554282376364,0.41242796291656225,7982,6.9,1867,327060
Ontonagon,66,2016,10,24202,24223,0,701,6.553933404025811,0.3167645729778581,2213,7,460,68636
Ontonagon,66,2016,11,24203,24223,0,695,6.54534966033442,0.32220676866017617,2157,8,457,65887
Ontonagon,66,2016,12,24204,24223,0,678,6.520621127558696,0.30430879712746856,2228,10.4,451,66518
Ontonagon,66,2017,1,24205,24223,0,698,6.54965074223381,0.32240184757505774,2165,9.8,455,69023
Ontonagon,66,2017,2,24206,24223,0,686,6.532334292222349,0.31773969430291804,2159,9.7,455,69922
Ontonagon,66,2017,3,24207,24223,0,671,6.5102583405231496,0.3128205128205128,2145,10.6,449,68141
Ontonagon,66,2017,4,24208,24223,0,688,6.535241271013659,0.3293441838200096,2089,10.7,457,69971
Ontonagon,66,2017,5,24209,24223,0,673,6.513230110912307,0.3152224824355972,2135,9.1,452,71314
Ontonagon,66,2017,6,24210,24223,0,677,6.519147287940395,0.30772727272727274,2200,8.5,452,68124
Ontonagon,66,2017,7,24211,24223,0,674,6.51471269087253,0.3055303717135086,2206,8.2,448,66348
Ontonagon,66,2017,8,24212,24223,0,674,6.51471269087253,0.3067819754210287,2197,7.7,450,71304
Ontonagon,66,2017,9,24213,24223,0,656,6.48768401848461,0.30091743119266057,2180,7.2,444,71458
Ontonagon,66,2017,10,24214,24223,0,669,6.507277712385012,0.3210172744721689,2084,6.4,443,71876
Ontonagon,66,2017,11,24215,24223,0,673,6.513230110912307,0.32402503610977373,2077,8.2,443,67742
Ontonagon,66,2017,12,24216,24223,0,687,6.5337888379333435,0.32745471877979027,2098,9.6,450,71924
Ontonagon,66,2018,1,24217,24223,0,694,6.543911845564792,0.33126491646778045,2095,8.5,456,71527
Ontonagon,66,2018,2,24218,24223,0,657,6.489204931325317,0.31300619342544067,2099,9.2,440,70273
Ontonagon,66,2018,3,24219,24223,0,672,6.511745329644728,0.3187855787476281,2108,10,450,70414
Ontonagon,66,2018,4,24220,24223,0,661,6.495265555937008,0.3259368836291913,2028,10.3,442,66495
Ontonagon,66,2018,5,24221,24223,0,654,6.484635235635252,0.317014057198255,2063,9.3,442,65871
Ontonagon,66,2018,6,24222,24223,0,654,6.484635235635252,0.30761994355597366,2126,8,437,64910
Ontonagon,66,2018,7,24223,24223,1,636,6.456769655572163,0.2984514312529329,2131,7,428,63156
Ontonagon,66,2018,8,24224,24223,1,627,6.4425401664681985,0.29956999522216915,2093,6.5,423,63709
Ontonagon,66,2018,9,24225,24223,1,592,6.385194398997726,0.2857142857142857,2072,5.7,409,58612
Ontonagon,66,2018,10,24226,24223,1,596,6.391917113392602,0.2840800762631077,2098,5.9,409,58236
Ontonagon,66,2018,11,24227,24223,1,597,6.393590753950631,0.2961309523809524,2016,6.5,415,57234
Ontonagon,66,2018,12,24228,24223,1,580,6.364750756851911,0.2819640252795333,2057,8.6,411,57159
Ontonagon,66,2019,1,24229,24223,0,576,6.3578422665081,0.28125,2048,7.6,406,55942
Ontonagon,66,2019,2,24230,24223,0,571,6.349138991379798,0.2779941577409932,2054,7.7,405,56456
Ontonagon,66,2019,3,24231,24223,0,572,6.35088571671474,0.2765957446808511,2068,8.9,410,56450
Ontonagon,66,2019,4,24232,24223,0,583,6.369900982828227,0.2913543228385807,2001,9.5,411,56437
Ontonagon,66,2019,5,24233,24223,0,574,6.354370040797351,0.2738549618320611,2096,7.5,404,54697
Ontonagon,66,2019,6,24234,24223,0,580,6.364750756851911,0.27358490566037735,2120,6.7,399,55291
Ontonagon,66,2019,7,24235,24223,0,580,6.364750756851911,0.27332704995287466,2122,6.8,394,55332
Ontonagon,66,2019,8,24236,24223,0,560,6.329720905522696,0.26666666666666666,2100,6.1,387,53875
Ontonagon,66,2019,9,24237,24223,0,568,6.343880434126331,0.2743961352657005,2070,5.1,389,53247
Ontonagon,66,2019,10,24238,24223,0,536,6.285998094508865,0.26120857699805067,2052,4.2,380,52634
Ontonagon,66,2019,11,24239,24223,0,536,6.285998094508865,0.26313205694648995,2037,6.1,374,50399
Ontonagon,66,2019,12,24240,24223,0,559,6.327936783729195,0.26926782273603084,2076,7.7,383,52654
Osceola,67,2016,10,24202,24223,0,3486,8.156797046675651,0.3923024983119514,8886,5.7,1715,384791
Osceola,67,2016,11,24203,24223,0,3432,8.141189793457691,0.3847965018499832,8919,5.3,1690,382861
Osceola,67,2016,12,24204,24223,0,3418,8.137103389639302,0.3866078497907477,8841,6.4,1685,378077
Osceola,67,2017,1,24205,24223,0,3399,8.131530710604252,0.3815671306690615,8908,8.5,1688,370487
Osceola,67,2017,2,24206,24223,0,3445,8.144969417087875,0.3834594835262689,8984,8.5,1701,379765
Osceola,67,2017,3,24207,24223,0,3401,8.132118772955806,0.3819202695115104,8905,7.4,1681,368082
Osceola,67,2017,4,24208,24223,0,3365,8.121480374750751,0.37804741040332546,8901,5.9,1660,375514
Osceola,67,2017,5,24209,24223,0,3458,8.148734808937169,0.38222615231568474,9047,6,1701,379877
Osceola,67,2017,6,24210,24223,0,3465,8.150756470275551,0.3813559322033898,9086,6.8,1698,372735
Osceola,67,2017,7,24211,24223,0,3386,8.127699852817772,0.35948614502601123,9419,9.4,1672,372602
Osceola,67,2017,8,24212,24223,0,3381,8.126222529458525,0.3722748293327461,9082,6.5,1676,391269
Osceola,67,2017,9,24213,24223,0,3383,8.126813720726114,0.3713094062122709,9111,6.2,1681,389890
Osceola,67,2017,10,24214,24223,0,3319,8.107720061910534,0.369105871886121,8992,5.5,1658,382112
Osceola,67,2017,11,24215,24223,0,3357,8.119100837637486,0.3757134862898713,8935,5.3,1661,374186
Osceola,67,2017,12,24216,24223,0,3333,8.111928063310739,0.3718206157965194,8964,6.3,1653,373472
Osceola,67,2018,1,24217,24223,0,3330,8.11102783819368,0.3695073235685752,9012,7.3,1652,373357
Osceola,67,2018,2,24218,24223,0,3368,8.122371243406553,0.3674048216428494,9167,7,1659,377703
Osceola,67,2018,3,24219,24223,0,3362,8.12058871174027,0.3651966109059309,9206,6.3,1671,372805
Osceola,67,2018,4,24220,24223,0,3286,8.097730573664219,0.35959728605821845,9138,5.4,1651,366671
Osceola,67,2018,5,24221,24223,0,3268,8.092239406724211,0.35931830676195714,9095,4.9,1637,362127
Osceola,67,2018,6,24222,24223,0,3174,8.063062911326792,0.34473769957640926,9207,5.1,1613,353401
Osceola,67,2018,7,24223,24223,1,3108,8.042056410058754,0.3309551698434671,9391,5.5,1579,352666
Osceola,67,2018,8,24224,24223,1,3013,8.01102337918644,0.324676724137931,9280,4.3,1553,343219
Osceola,67,2018,9,24225,24223,1,3006,8.008698182988528,0.3263135041250543,9212,4,1549,337193
Osceola,67,2018,10,24226,24223,1,2902,7.97349996402463,0.3138315129231102,9247,3.9,1485,328357
Osceola,67,2018,11,24227,24223,1,2824,7.946263643580541,0.30569387313271273,9238,3.9,1456,322824
Osceola,67,2018,12,24228,24223,1,2818,7.9441374911141125,0.303108529633215,9297,5.3,1444,320700
Osceola,67,2019,1,24229,24223,0,2773,7.928045600874777,0.2951569984034061,9395,6.1,1428,308573
Osceola,67,2019,2,24230,24223,0,2733,7.913521017283895,0.29208079512664314,9357,6,1406,305186
Osceola,67,2019,3,24231,24223,0,2752,7.920446505142607,0.293171407265367,9387,6.2,1412,302619
Osceola,67,2019,4,24232,24223,0,2736,7.914617709040679,0.29227646618950964,9361,5,1400,298668
Osceola,67,2019,5,24233,24223,0,2737,7.914983005848394,0.28959898423447256,9451,4.4,1412,300238
Osceola,67,2019,6,24234,24223,0,2650,7.8826922062890254,0.2766757151806223,9578,5.3,1363,290639
Osceola,67,2019,7,24235,24223,0,2607,7.866338923046544,0.2717040125065138,9595,5.4,1350,291402
Osceola,67,2019,8,24236,24223,0,2610,7.8674885686991285,0.2725279315025582,9577,4.7,1341,285716
Osceola,67,2019,9,24237,24223,0,2546,7.842671474979457,0.2660397074190178,9570,3.8,1329,273045
Osceola,67,2019,10,24238,24223,0,2511,7.828834527588089,0.2627943485086342,9555,3.3,1314,270154
Osceola,67,2019,11,24239,24223,0,2461,7.808729306744399,0.25521103391060873,9643,3.3,1301,266806
Osceola,67,2019,12,24240,24223,0,2533,7.837554360881084,0.26368936081615657,9606,4.5,1322,273783
Oscoda,68,2016,10,24202,24223,0,1495,7.310550158534422,0.4871293580971,3069,5.3,822,157119
Oscoda,68,2016,11,24203,24223,0,1518,7.325807502595773,0.5087131367292225,2984,6.1,827,156769
Oscoda,68,2016,12,24204,24223,0,1491,7.307872780763706,0.5097435897435898,2925,7,820,155601
Oscoda,68,2017,1,24205,24223,0,1473,7.295735072749282,0.49363270777479895,2984,7.8,817,150577
Oscoda,68,2017,2,24206,24223,0,1449,7.27931883541462,0.49085365853658536,2952,8,805,151740
Oscoda,68,2017,3,24207,24223,0,1428,7.264730177929867,0.49258364953432215,2899,7.5,806,149498
Oscoda,68,2017,4,24208,24223,0,1411,7.252762418053187,0.45960912052117264,3070,7.3,793,147223
Oscoda,68,2017,5,24209,24223,0,1403,7.247080584585756,0.4305001534212949,3259,5.6,787,148504
Oscoda,68,2017,6,24210,24223,0,1401,7.2456550675945355,0.41895933014354064,3344,6.1,782,151135
Oscoda,68,2017,7,24211,24223,0,1446,7.277247726631484,0.427304964539007,3384,6.9,800,155255
Oscoda,68,2017,8,24212,24223,0,1432,7.267525427828172,0.4286141873690512,3341,6.4,793,159735
Oscoda,68,2017,9,24213,24223,0,1436,7.270312886079025,0.4394124847001224,3268,5.6,787,159187
Oscoda,68,2017,10,24214,24223,0,1414,7.254884810077338,0.4561290322580645,3100,5,774,154059
Oscoda,68,2017,11,24215,24223,0,1383,7.232733136177615,0.4630063608972213,2987,6.2,772,149413
Oscoda,68,2017,12,24216,24223,0,1377,7.228388451573604,0.46980552712384854,2931,7.9,767,153302
Oscoda,68,2018,1,24217,24223,0,1426,7.2633296174768365,0.48768809849521205,2924,8.1,799,153477
Oscoda,68,2018,2,24218,24223,0,1426,7.2633296174768365,0.48191956742142616,2959,7.8,800,153615
Oscoda,68,2018,3,24219,24223,0,1399,7.24422751560335,0.4743981010512038,2949,7.5,788,153872
Oscoda,68,2018,4,24220,24223,0,1363,7.218176838403408,0.4617208672086721,2952,6.4,779,150502
Oscoda,68,2018,5,24221,24223,0,1344,7.20414929203594,0.3956432146011186,3397,5.1,764,147549
Oscoda,68,2018,6,24222,24223,0,1346,7.205635176410364,0.3936823632641123,3419,5.6,765,149025
Oscoda,68,2018,7,24223,24223,1,1330,7.193685818395112,0.37924151696606784,3507,6.3,754,143376
Oscoda,68,2018,8,24224,24223,1,1266,7.144407180321139,0.37213403880070545,3402,4.5,729,135967
Oscoda,68,2018,9,24225,24223,1,1222,7.109062135687172,0.3653213751868461,3345,4,713,128982
Oscoda,68,2018,10,24226,24223,1,1236,7.1204443723924875,0.379840196681008,3254,4,716,127085
Oscoda,68,2018,11,24227,24223,1,1238,7.122059881629142,0.4006472491909385,3090,5.4,722,128351
Oscoda,68,2018,12,24228,24223,1,1255,7.135687347028144,0.4135090609555189,3035,6.8,725,131573
Oscoda,68,2019,1,24229,24223,0,1232,7.117205503164344,0.4015645371577575,3068,8,704,125944
Oscoda,68,2019,2,24230,24223,0,1216,7.104144092987527,0.3948051948051948,3080,7.6,701,124266
Oscoda,68,2019,3,24231,24223,0,1170,7.065613363597717,0.3779069767441861,3096,7.6,691,121929
Oscoda,68,2019,4,24232,24223,0,1152,7.050122520269059,0.3710144927536232,3105,6.3,683,118197
Oscoda,68,2019,5,24233,24223,0,1142,7.04141166379481,0.3257273245864233,3506,5.5,679,117427
Oscoda,68,2019,6,24234,24223,0,1153,7.050989447068045,0.32616690240452617,3535,6.1,675,116914
Oscoda,68,2019,7,24235,24223,0,1144,7.0431599159883405,0.3219814241486068,3553,7.4,667,114147
Oscoda,68,2019,8,24236,24223,0,1110,7.01301578963963,0.31924072476272647,3477,5.8,651,112723
Oscoda,68,2019,9,24237,24223,0,1115,7.017506142941256,0.33533834586466166,3325,4.7,640,111390
Oscoda,68,2019,10,24238,24223,0,1068,6.974478911025045,0.32912172573189524,3245,5.9,616,109888
Oscoda,68,2019,11,24239,24223,0,1133,7.033506484287697,0.37405084186200066,3029,5.9,656,113274
Oscoda,68,2019,12,24240,24223,0,1187,7.080026499922591,0.40074274139095206,2962,7.5,673,120450
Otsego,69,2016,10,24202,24223,0,3628,8.19671240721307,0.3015041967921549,12033,5,1907,373473
Otsego,69,2016,11,24203,24223,0,3604,8.190077049719049,0.3040067482075074,11855,5.3,1898,375451
Otsego,69,2016,12,24204,24223,0,3619,8.194229304819817,0.3042454812946616,11895,6,1883,368962
Otsego,69,2017,1,24205,24223,0,3557,8.17695386822578,0.3006254225828262,11832,6.4,1870,368236
Otsego,69,2017,2,24206,24223,0,3537,8.17131687471973,0.30056084296397007,11768,6.8,1873,370467
Otsego,69,2017,3,24207,24223,0,3570,8.18060094759445,0.305493753208968,11686,6.6,1878,367210
Otsego,69,2017,4,24208,24223,0,3621,8.19478163844336,0.30796053750637864,11758,5.8,1892,372651
Otsego,69,2017,5,24209,24223,0,3589,8.1859074814823245,0.2957560774618871,12135,5,1882,375497
Otsego,69,2017,6,24210,24223,0,3516,8.165363632473982,0.2810326912317161,12511,5.4,1855,368858
Otsego,69,2017,7,24211,24223,0,3436,8.142354276849835,0.2735233243114154,12562,6.1,1814,352161
Otsego,69,2017,8,24212,24223,0,3426,8.139440521874608,0.2771172045619995,12363,5.7,1803,366386
Otsego,69,2017,9,24213,24223,0,3369,8.122668023346407,0.28053959530352235,12009,5.1,1790,364331
Otsego,69,2017,10,24214,24223,0,3232,8.081165777725433,0.27205387205387205,11880,4.7,1755,353125
Otsego,69,2017,11,24215,24223,0,3273,8.09376775793108,0.2798392612859097,11696,5.1,1770,348598
Otsego,69,2017,12,24216,24223,0,3242,8.084254106307318,0.27530570652173914,11776,6.2,1754,353389
Otsego,69,2018,1,24217,24223,0,3325,8.109525659752872,0.2801415452017862,11869,6.5,1789,356165
Otsego,69,2018,2,24218,24223,0,3304,8.103191752285786,0.2788891702540728,11847,6.5,1776,361244
Otsego,69,2018,3,24219,24223,0,3274,8.094073148069352,0.27661372085163904,11836,6.1,1769,350564
Otsego,69,2018,4,24220,24223,0,3207,8.073402968986406,0.2739620707329575,11706,5.8,1751,343759
Otsego,69,2018,5,24221,24223,0,3218,8.076826031298808,0.2643555409512856,12173,5,1758,345221
Otsego,69,2018,6,24222,24223,0,3153,8.056426767522984,0.2531107008107891,12457,5,1739,335476
Otsego,69,2018,7,24223,24223,1,3110,8.042699496897637,0.2508873830267828,12396,5.1,1729,332118
Otsego,69,2018,8,24224,24223,1,2986,8.00202481821611,0.24497497743867425,12189,4.3,1666,323791
Otsego,69,2018,9,24225,24223,1,2909,7.975908360165538,0.2449684210526316,11875,4,1633,312164
Otsego,69,2018,10,24226,24223,1,2901,7.973155433444133,0.2452240067624683,11830,4,1619,312467
Otsego,69,2018,11,24227,24223,1,2867,7.961370201719511,0.2456095262571747,11673,4.1,1599,306637
Otsego,69,2018,12,24228,24223,1,2907,7.97522083865341,0.24740425531914895,11750,5.2,1620,315297
Otsego,69,2019,1,24229,24223,0,2899,7.9724660159745655,0.2455947136563877,11804,5.5,1629,309106
Otsego,69,2019,2,24230,24223,0,2859,7.958576903813898,0.2433605720122574,11748,5.5,1617,304224
Otsego,69,2019,3,24231,24223,0,2760,7.923348211930154,0.23433520122261844,11778,5.9,1582,296966
Otsego,69,2019,4,24232,24223,0,2772,7.927685045615778,0.2361963190184049,11736,5.4,1587,294806
Otsego,69,2019,5,24233,24223,0,2667,7.889084407035514,0.21766098098424871,12253,4.6,1545,287882
Otsego,69,2019,6,24234,24223,0,2642,7.879669914604289,0.21127548980407837,12505,5,1527,281784
Otsego,69,2019,7,24235,24223,0,2564,7.84971375760487,0.2035890106399873,12594,6.2,1489,274133
Otsego,69,2019,8,24236,24223,0,2527,7.8351837552667485,0.20511363636363636,12320,4.5,1472,269341
Otsego,69,2019,9,24237,24223,0,2452,7.8050670442584895,0.20368832031898987,12038,3.9,1427,261949
Otsego,69,2019,10,24238,24223,0,2435,7.798112628829788,0.20716351880210992,11754,3.6,1427,257874
Otsego,69,2019,11,24239,24223,0,2445,7.802209316247118,0.20808510638297872,11750,4.1,1424,259592
Otsego,69,2019,12,24240,24223,0,2597,7.862497197230545,0.2207582454947297,11764,4.5,1481,277446
Ottawa,70,2016,10,24202,24205,0,14477,9.580385534853086,0.09603316749585408,150750,3.4,7115,1533452
Ottawa,70,2016,11,24203,24205,0,14311,9.568853625188556,0.09408508484159175,152107,3.1,7065,1527734
Ottawa,70,2016,12,24204,24205,0,14075,9.552226498441476,0.09336340419886573,150755,3,6990,1492977
Ottawa,70,2017,1,24205,24205,1,13905,9.540075680658964,0.09106448190498644,152694,3.7,6940,1494228
Ottawa,70,2017,2,24206,24205,1,13701,9.525297086562844,0.0895718516484594,152961,3.5,6838,1478084
Ottawa,70,2017,3,24207,24205,1,13395,9.502711433914095,0.08747412346291737,153131,3.1,6746,1439262
Ottawa,70,2017,4,24208,24205,1,13129,9.482654967296842,0.08581494457226521,152992,2.5,6636,1408977
